"","ID_Hogar","P9","Edad","P10","P12","P14","P1","P50","P82","P87","P90","P91","P92","P95","P96","P98","P100","P101"
"416",438747443,62,"De 55 a 64 años","Mujer","Técnico/Tecnológico completa","Trabajador independiente","Casa","NS/NR","Propietario(a)","Permanecerá igual","Disminuirá","Aumentará","Aumentará","Se mantendrá","Disminuirá","Aumentará","Disminuirá","Aumentará"
"417",438747455,33,"De 25 a 34 años","Hombre","Secundaria completa","Empleado de empresa particular","Apartamento","NS/NR","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá","Aumentará","Aumentará"
"418",438823253,62,"De 55 a 64 años","Hombre","Universitario completo","Profesional independiente","Apartamento","$6.800.001 - $9.000.000","Arrendatario(a)","Permanecerá igual","Disminuirá","Aumentará","Disminuirá","Aumentará","Disminuirá","Aumentará","Disminuirá","Se mantendrá"
"419",439182282,43,"De 35 a 44 años","Hombre","Primaria completa","Empleado de empresa particular","Apartamento","NS/NR","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"420",439228733,64,"De 55 a 64 años","Hombre","Técnico/Tecnológico incompleta","Trabajador independiente","Apartamento","NS/NR","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"421",439228740,42,"De 35 a 44 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Apartamento","NS/NR","Propietario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Disminuirá","Aumentará"
"422",439228821,52,"De 45 a 54 años","Hombre","Técnico/Tecnológico incompleta","Trabajador independiente","Casa","NS/NR","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"423",439228849,51,"De 45 a 54 años","Hombre","Media completa (10° y 11°)","Trabajador independiente","Casa","NS/NR","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá"
"424",439229967,80,"Mas de 65 años","Hombre","Secundaria incompleta","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Propietario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Aumentará"
"425",439230135,64,"De 55 a 64 años","Mujer","Primaria incompleta","Empleado de empresa particular","Apartamento","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Disminuirá","Se mantendrá","Se mantendrá","Aumentará"
"426",439234427,49,"De 45 a 54 años","Hombre","Universitario completo","Trabajador independiente","Casa","NS/NR","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Aumentará"
"427",439237291,53,"De 45 a 54 años","Hombre","Universitario incompleto","Trabajador independiente","Apartamento","NS/NR","Propietario(a)","Permanecerá igual","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Disminuirá","Aumentará"
"428",439237321,22,"De 18 a 24 años","Mujer","Secundaria completa","Trabajador independiente","Casa","NS/NR","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá"
"429",439243387,62,"De 55 a 64 años","Mujer","Universitario completo","Profesional independiente","Apartamento","$6.800.001 - $9.000.000","Arrendatario(a)","Permanecerá igual","Disminuirá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá"
"430",439252454,56,"De 55 a 64 años","Mujer","Técnico/Tecnológico completa",NA,"Casa","$800.001 - $1.160.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Aumentará","Se mantendrá","Disminuirá"
"431",439546739,78,"Mas de 65 años","Hombre","Posgrado completo",NA,"Apartamento","Más de $9.000.000","Propietario(a)","Aumentará","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Aumentará"
"432",439633023,30,"De 25 a 34 años","Mujer","Técnico/Tecnológico incompleta","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará"
"433",439680838,60,"De 55 a 64 años","Hombre","Técnico/Tecnológico completa",NA,"Apartamento","$2.500.001 - $3.500.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Disminuirá","Aumentará","Aumentará","Aumentará"
"434",439683583,67,"Mas de 65 años","Mujer","Primaria completa","independientes no profesionales","Apartamento","$1.500.001 - $2.000.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá"
"435",439683687,72,"Mas de 65 años","Mujer","Secundaria incompleta","independientes no profesionales","Casa","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Disminuirá","Aumentará","Aumentará","Se mantendrá"
"436",439683746,46,"De 45 a 54 años","Mujer","Técnico/Tecnológico completa","Trabajador independiente","Casa","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"437",439685709,53,"De 45 a 54 años","Mujer","Universitario completo","independientes no profesionales","Apartamento","$2.000.001 - $2.500.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará","Aumentará","Disminuirá"
"438",439686067,29,"De 25 a 34 años","Hombre","Universitario completo","Empleado de empresa particular","Casa","$3.500.001 - $4.900.000","Arrendatario(a)","Permanecerá igual","Aumentará","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Aumentará","Aumentará"
"439",439689555,18,"De 18 a 24 años","Hombre","Media incompleta (10° y 11°)","Empleado de empresa particular","Casa","NS/NR","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Disminuirá","Disminuirá","Aumentará","Aumentará"
"440",439689608,36,"De 35 a 44 años","Hombre","Universitario completo","Empleado de empresa particular","Casa","$2.000.001 - $2.500.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Aumentará"
"441",439691149,40,"De 35 a 44 años","Hombre","Universitario completo","Empleado público","Casa","$1.160.000 - $1.500.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Aumentará","Aumentará"
"442",439691316,60,"De 55 a 64 años","Mujer","Secundaria completa","independientes no profesionales","Casa","$400.001 - $800.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Aumentará"
"443",440528049,56,"De 55 a 64 años","Mujer","Secundaria completa","Trabajador independiente","Casa","$400.001 - $800.000","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Disminuirá","Disminuirá","Disminuirá","Aumentará"
"444",440537907,63,"De 55 a 64 años","Hombre","Media incompleta (10° y 11°)","Empleado de empresa particular","Apartamento","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará"
"445",440568911,25,"De 25 a 34 años","Mujer","Universitario completo","Empleado de empresa particular","Apartamento","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Se mantendrá","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"446",440568965,25,"De 25 a 34 años","Hombre","Universitario completo","Empleado de empresa particular","Apartamento","$2.500.001 - $3.500.000","Arrendatario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Se mantendrá","Disminuirá","Aumentará","Disminuirá","Aumentará"
"447",443452815,51,"De 45 a 54 años","Mujer","Secundaria incompleta","independientes no profesionales","Casa","NS/NR","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá"
"448",443452830,40,"De 35 a 44 años","Mujer","Universitario completo","Empleado de empresa particular","Apartamento","NS/NR","Propietario(a)","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá"
"449",443452868,45,"De 45 a 54 años","Hombre","Secundaria completa","Empleado de empresa particular","Casa","NS/NR","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará"
"450",443452882,52,"De 45 a 54 años","Hombre","Secundaria completa","Trabajador independiente","Apartamento","NS/NR","Propietario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"451",443459125,54,"De 45 a 54 años","Mujer","Media completa (10° y 11°)","independientes no profesionales","Apartamento","NS/NR","Propietario(a)","Permanecerá igual","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"452",443459187,54,"De 45 a 54 años","Mujer","Universitario completo","independientes no profesionales","Casa","NS/NR","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará"
"453",443461380,45,"De 45 a 54 años","Mujer","Universitario completo","Empleado público","Casa","$1.500.001 - $2.000.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá"
"454",443470324,57,"De 55 a 64 años","Mujer","Secundaria completa","Trabajador independiente","Casa","$0 - $400.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá"
"455",437926124,46,"De 45 a 54 años","Mujer","Secundaria incompleta","Trabajador independiente","Apartamento","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Disminuirá","Disminuirá","Disminuirá","Se mantendrá"
"456",437970342,79,"Mas de 65 años","Hombre","Primaria incompleta","independientes no profesionales","Cuarto(s) en inquilinato","$1.160.000 - $1.500.000","Arrendatario(a)","Permanecerá igual","Disminuirá","Disminuirá","Disminuirá","Disminuirá","Disminuirá","Aumentará","Aumentará","Aumentará"
"457",438341673,56,"De 55 a 64 años","Hombre","Secundaria completa","Conductor/mensajero","Apartamento","$1.160.000 - $1.500.000","Propietario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará","Se mantendrá"
"458",438341676,32,"De 25 a 34 años","Hombre","Técnico/Tecnológico completa","Empleado de empresa particular","Apartamento","$2.000.001 - $2.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá"
"459",438599821,45,"De 45 a 54 años","Hombre","Universitario incompleto",NA,"Casa","$0 - $400.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará"
"460",439160470,75,"Mas de 65 años","Hombre","Primaria completa",NA,"Casa","$1.160.000 - $1.500.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará","Aumentará"
"461",439208272,67,"Mas de 65 años","Hombre","Primaria completa","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Disminuirá","Se mantendrá","Aumentará"
"462",439230535,48,"De 45 a 54 años","Mujer","Secundaria completa","Empleado de empresa particular","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Aumentará","Disminuirá","Se mantendrá","Se mantendrá"
"463",439550132,52,"De 45 a 54 años","Hombre","Secundaria completa","Empleado de empresa particular","Casa","$1.500.001 - $2.000.000","Propietario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Aumentará","Aumentará","Se mantendrá","Aumentará"
"464",439550178,50,"De 45 a 54 años","Mujer","Universitario completo","Empleado público","Casa","$1.500.001 - $2.000.000","Propietario(a)","Permanecerá igual","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Disminuirá","Aumentará"
"465",439550226,52,"De 45 a 54 años","Hombre","Técnico/Tecnológico completa",NA,"Casa","$2.500.001 - $3.500.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Aumentará","Aumentará"
"466",439701803,70,"Mas de 65 años","Mujer","Universitario completo",NA,"Apartamento","$2.000.001 - $2.500.000","Propietario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará"
"467",439701812,58,"De 55 a 64 años","Mujer","Media completa (10° y 11°)",NA,"Apartamento","$1.160.000 - $1.500.000","Propietario(a)","Aumentará","Aumentará","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Aumentará","Se mantendrá"
"468",440109190,76,"Mas de 65 años","Hombre","Secundaria incompleta",NA,"Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará"
"469",440142519,55,"De 55 a 64 años","Mujer","Primaria incompleta","Trabajador independiente","Cuarto(s) en inquilinato","$400.001 - $800.000","Arrendatario(a)","Disminuirá","Aumentará","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá"
"470",440143238,63,"De 55 a 64 años","Hombre","Técnico/Tecnológico completa","Empleado de empresa particular","Apartamento","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"471",440501214,31,"De 25 a 34 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Apartamento","$3.500.001 - $4.900.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Se mantendrá"
"472",437929113,67,"Mas de 65 años","Mujer","Secundaria completa",NA,"Casa","NS/NR","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá"
"473",437956744,44,"De 35 a 44 años","Hombre","Media completa (10° y 11°)","independientes no profesionales","Apartamento","$2.500.001 - $3.500.000","Arrendatario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"474",437956758,18,"De 18 a 24 años","Mujer","Secundaria completa","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá"
"475",437960727,33,"De 25 a 34 años","Hombre","Media incompleta (10° y 11°)","Empleado de empresa particular","Casa","$800.001 - $1.160.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Aumentará"
"476",437970357,58,"De 55 a 64 años","Mujer","Técnico/Tecnológico incompleta","independientes no profesionales","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Disminuirá","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Aumentará","Disminuirá","Disminuirá"
"477",437980906,25,"De 25 a 34 años","Hombre","Universitario completo","Profesional independiente","Casa","$2.000.001 - $2.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Aumentará","Aumentará","Disminuirá","Se mantendrá"
"478",438240433,69,"Mas de 65 años","Hombre","Primaria completa","Trabajador independiente","Casa","NS/NR","Arrendatario(a)","Permanecerá igual","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"479",438282755,45,"De 45 a 54 años","Hombre","Posgrado completo","Empleado de empresa particular","Casa","NS/NR","Propietario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá"
"480",438291194,50,"De 45 a 54 años","Hombre","Técnico/Tecnológico completa","Profesional independiente","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Disminuirá","Se mantendrá","Aumentará","Disminuirá"
"481",438327605,66,"Mas de 65 años","Mujer","Primaria incompleta","Trabajador independiente","Casa","$800.001 - $1.160.000","Propietario(a)","Disminuirá","Disminuirá","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará","Disminuirá","Aumentará"
"482",438336225,42,"De 35 a 44 años","Mujer","Universitario completo","Profesional independiente","Casa","$2.500.001 - $3.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Disminuirá","Aumentará","Disminuirá","Aumentará","Disminuirá","Disminuirá"
"483",438342590,26,"De 25 a 34 años","Hombre","Universitario completo","Empleado de empresa particular","Casa","$800.001 - $1.160.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Se mantendrá"
"484",438342800,58,"De 55 a 64 años","Hombre","Secundaria completa","Empleado de empresa particular","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Disminuirá","Se mantendrá","Aumentará"
"485",438343708,46,"De 45 a 54 años","Hombre","Posgrado completo","Trabajador independiente","Casa","$800.001 - $1.160.000","Propietario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará"
"486",438349122,80,"Mas de 65 años","Hombre","Primaria completa","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"487",438589455,28,"De 25 a 34 años","Hombre","Técnico/Tecnológico incompleta","Conductor/mensajero","Casa","$2.000.001 - $2.500.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Disminuirá","Se mantendrá","Aumentará","Aumentará","Aumentará"
"488",438589555,51,"De 45 a 54 años","Hombre","Universitario completo","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará","Disminuirá","Aumentará"
"489",438589773,72,"Mas de 65 años","Mujer","Universitario incompleto",NA,"Casa","$800.001 - $1.160.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Aumentará"
"490",438592546,24,"De 18 a 24 años","Hombre","Secundaria completa","independientes no profesionales","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Disminuirá","Aumentará"
"491",438595774,70,"Mas de 65 años","Hombre","Secundaria incompleta",NA,"Casa","$400.001 - $800.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"492",438595931,52,"De 45 a 54 años","Mujer","Técnico/Tecnológico incompleta","Profesional independiente","Apartamento","$2.500.001 - $3.500.000","Propietario(a)","Permanecerá igual","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará"
"493",438601846,74,"Mas de 65 años","Hombre","Secundaria incompleta",NA,"Casa","$800.001 - $1.160.000","Propietario(a)","Aumentará","Disminuirá","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Se mantendrá","Disminuirá"
"494",438851433,22,"De 18 a 24 años","Mujer","Secundaria completa","Empleado de empresa particular","Apartamento","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Aumentará"
"495",439149107,35,"De 35 a 44 años","Mujer","Media completa (10° y 11°)","independientes no profesionales","Casa","NS/NR","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"496",439153919,30,"De 25 a 34 años","Hombre","Universitario completo","Trabajador independiente","Apartamento","Más de $9.000.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá"
"497",439169545,39,"De 35 a 44 años","Hombre","Secundaria completa","Trabajador independiente","Casa","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá"
"498",439179538,60,"De 55 a 64 años","Hombre","Media completa (10° y 11°)","independientes no profesionales","Casa","NS/NR","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Aumentará"
"499",439179573,68,"Mas de 65 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Apartamento","NS/NR","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará"
"500",439182251,52,"De 45 a 54 años","Hombre","Media completa (10° y 11°)","Trabajador independiente","Cuarto(s) en inquilinato","NS/NR","Arrendatario(a)","Aumentará","Disminuirá","Aumentará","Disminuirá","Se mantendrá","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá"
"501",439228723,60,"De 55 a 64 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Casa","NS/NR","Propietario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"502",439228797,63,"De 55 a 64 años","Hombre","Media completa (10° y 11°)","independientes no profesionales","Cuarto(s) en inquilinato","NS/NR","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá"
"503",439228858,64,"De 55 a 64 años","Hombre","Técnico/Tecnológico incompleta","independientes no profesionales","Apartamento","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Disminuirá","Disminuirá","Disminuirá","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Aumentará"
"504",439228878,45,"De 45 a 54 años","Hombre","Media completa (10° y 11°)","independientes no profesionales","Casa","NS/NR","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"505",439229934,55,"De 55 a 64 años","Mujer","Ninguno","Trabajador independiente","Otro tipo de vivienda","$1.160.000 - $1.500.000","Arrendatario(a)","Permanecerá igual","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Se mantendrá","Aumentará","Aumentará"
"506",439237367,30,"De 25 a 34 años","Mujer","Secundaria completa","Empleado de empresa particular","Apartamento","NS/NR","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Disminuirá","Se mantendrá"
"507",439242987,80,"Mas de 65 años","Mujer","Universitario completo","independientes no profesionales","Casa","NS/NR","Propietario(a)","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Se mantendrá","Aumentará","Disminuirá"
"508",439243005,38,"De 35 a 44 años","Hombre","Secundaria incompleta","Empleado de empresa particular","Casa","$800.001 - $1.160.000","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Se mantendrá"
"509",439243017,25,"De 25 a 34 años","Hombre","Universitario completo","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Se mantendrá","Disminuirá","Aumentará","Disminuirá","Aumentará"
"510",439251907,36,"De 35 a 44 años","Hombre","Posgrado completo","Empleado público","Apartamento","$3.500.001 - $4.900.000","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"511",439643472,38,"De 35 a 44 años","Mujer","Universitario completo","Trabajador independiente","Apartamento","$4.900.001 - $6.800.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará"
"512",439674935,27,"De 25 a 34 años","Mujer","Técnico/Tecnológico completa","Empleado de empresa particular","Apartamento","$1.500.001 - $2.000.000","Propietario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará","Disminuirá","Aumentará"
"513",439680777,40,"De 35 a 44 años","Hombre","Secundaria completa","Trabajador independiente","Casa","$400.001 - $800.000","Arrendatario(a)","Disminuirá","Aumentará","Aumentará","Se mantendrá","Disminuirá","Disminuirá","Aumentará","Aumentará","Aumentará"
"514",439680832,70,"Mas de 65 años","Mujer","Secundaria completa","Trabajador independiente","Casa","$800.001 - $1.160.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá"
"515",439685731,22,"De 18 a 24 años","Hombre","Universitario incompleto","Jornalero/agricultor","Cuarto(s) en otro tipo de vivienda","$400.001 - $800.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Disminuirá","Aumentará"
"516",439685736,25,"De 25 a 34 años","Hombre","Universitario completo","Empleado de empresa particular","Apartamento","$4.900.001 - $6.800.000","Propietario(a)","Aumentará","Disminuirá","Se mantendrá","Aumentará","Aumentará","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"517",439685760,20,"De 18 a 24 años","Mujer","Secundaria completa","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará"
"518",439686050,55,"De 55 a 64 años","Mujer","Posgrado completo","Profesional independiente","Apartamento","$6.800.001 - $9.000.000","Propietario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Disminuirá","Aumentará"
"519",439689531,50,"De 45 a 54 años","Mujer","Técnico/Tecnológico completa","Empleado de empresa particular","Casa","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá"
